series,forecaster,rmse
S4: AR(1) explosive,Naive,263248535753.55765
S4: AR(1) explosive,Naive,166686458250.03693
S4: AR(1) explosive,Naive,201470787793.09448
S4: AR(1) explosive,Naive,137122874274.13402
S4: AR(1) explosive,Naive,300093440642.4449
S4: AR(1) explosive,Naive,298755895342.7785
S4: AR(1) explosive,Naive,141706224949.48645
S4: AR(1) explosive,Naive,294103172547.2404
S5: AR(2) stable,PT-univ,0.8941042698002631
S5: AR(2) stable,PT-univ,0.8113325211805598
S5: AR(2) stable,PT-univ,1.0744869490911162
S5: AR(2) stable,PT-univ,1.0432564249138208
S5: AR(2) stable,PT-univ,1.0989201691694204
S5: AR(2) stable,PT-univ,1.036460862616122
S5: AR(2) stable,PT-univ,0.9081277720646738
S5: AR(2) stable,PT-univ,0.9406030297391834
S5: AR(2) stable,PT-univ,0.9458891948009033
S5: AR(2) stable,PT-univ,0.8841554807519485
S5: AR(2) stable,PT-univ,0.9419848252688607
S5: AR(2) stable,PT-univ,1.0117902991951306
S5: AR(2) stable,PT-univ,1.0215184087955553
S5: AR(2) stable,PT-univ,0.9868240130916274
S5: AR(2) stable,PT-univ,0.9815514632939533
S5: AR(2) stable,PT-univ,0.9741797652178942
S5: AR(2) stable,PT-univ,0.9220027481660713
S5: AR(2) stable,PT-univ,1.0106975210654348
S5: AR(2) stable,PT-univ,1.0776994253368317
S5: AR(2) stable,PT-univ,0.8904854430098396
S5: AR(2) stable,PT-univ-quad,0.8976999891668017
S5: AR(2) stable,PT-univ-quad,0.8032849287148662
S5: AR(2) stable,PT-univ-quad,1.0787932103829356
S5: AR(2) stable,PT-univ-quad,1.0507156447459851
S5: AR(2) stable,PT-univ-quad,1.0950302455438112
S5: AR(2) stable,PT-univ-quad,1.0364903870842326
S5: AR(2) stable,PT-univ-quad,0.9204964634713325
S5: AR(2) stable,PT-univ-quad,0.9518168408703147
S5: AR(2) stable,PT-univ-quad,0.9456173371758061
S5: AR(2) stable,PT-univ-quad,0.900504806444399
S5: AR(2) stable,PT-univ-quad,0.9391903946414698
S5: AR(2) stable,PT-univ-quad,1.0259236059667611
S5: AR(2) stable,PT-univ-quad,1.0309491388995264
S5: AR(2) stable,PT-univ-quad,0.9863841282376334
S5: AR(2) stable,PT-univ-quad,0.9946605684290224
S5: AR(2) stable,PT-univ-quad,0.9785435041619526
S5: AR(2) stable,PT-univ-quad,0.9287804051904723
S5: AR(2) stable,PT-univ-quad,1.015767196741578
S5: AR(2) stable,PT-univ-quad,1.0850920981760812
S5: AR(2) stable,PT-univ-quad,0.8881031815057144
S5: AR(2) stable,OLS-AR(1),1.020528263726635
S5: AR(2) stable,OLS-AR(1),1.0548011418424457
S5: AR(2) stable,OLS-AR(1),1.2784456207475192
S5: AR(2) stable,OLS-AR(1),1.2858617323557753
S5: AR(2) stable,OLS-AR(1),1.374868115852734
S5: AR(2) stable,OLS-AR(1),1.2992905391447898
S5: AR(2) stable,OLS-AR(1),1.1684746704815665
S5: AR(2) stable,OLS-AR(1),1.3874128583753238
S5: AR(2) stable,OLS-AR(1),1.1979549545578636
S5: AR(2) stable,OLS-AR(1),1.05273977667748
S5: AR(2) stable,OLS-AR(1),1.232797409754742
S5: AR(2) stable,OLS-AR(1),1.2313893746975118
S5: AR(2) stable,OLS-AR(1),1.3208650367725856
S5: AR(2) stable,OLS-AR(1),1.2776352780736389
S5: AR(2) stable,OLS-AR(1),1.203043959002398
S5: AR(2) stable,OLS-AR(1),1.042321839900371
S5: AR(2) stable,OLS-AR(1),1.0187244193835294
S5: AR(2) stable,OLS-AR(1),1.1534290837748473
S5: AR(2) stable,OLS-AR(1),1.3990579030254706
S5: AR(2) stable,OLS-AR(1),1.062713357460318
S5: AR(2) stable,OLS-AR(2),0.894104269800263
S5: AR(2) stable,OLS-AR(2),0.8113325211805597
S5: AR(2) stable,OLS-AR(2),1.0744869490911166
S5: AR(2) stable,OLS-AR(2),1.043256424913821
S5: AR(2) stable,OLS-AR(2),1.0989201691694206
S5: AR(2) stable,OLS-AR(2),1.036460862616122
S5: AR(2) stable,OLS-AR(2),0.9081277720646738
S5: AR(2) stable,OLS-AR(2),0.9406030297391835
S5: AR(2) stable,OLS-AR(2),0.9458891948009032
S5: AR(2) stable,OLS-AR(2),0.8841554807519486
S5: AR(2) stable,OLS-AR(2),0.9419848252688606
S5: AR(2) stable,OLS-AR(2),1.0117902991951309
S5: AR(2) stable,OLS-AR(2),1.0215184087955553
S5: AR(2) stable,OLS-AR(2),0.9868240130916267
S5: AR(2) stable,OLS-AR(2),0.9815514632939532
S5: AR(2) stable,OLS-AR(2),0.9741797652178943
S5: AR(2) stable,OLS-AR(2),0.9220027481660711
S5: AR(2) stable,OLS-AR(2),1.0106975210654348
S5: AR(2) stable,OLS-AR(2),1.0776994253368317
S5: AR(2) stable,OLS-AR(2),0.8904854430098396
S5: AR(2) stable,YW-AR(2),0.8939172993263579
S5: AR(2) stable,YW-AR(2),0.8132763169982056
S5: AR(2) stable,YW-AR(2),1.0729036698733323
S5: AR(2) stable,YW-AR(2),1.0424929749476641
S5: AR(2) stable,YW-AR(2),1.096930928629201
S5: AR(2) stable,YW-AR(2),1.0359403686961322
S5: AR(2) stable,YW-AR(2),0.9095647748873962
S5: AR(2) stable,YW-AR(2),0.9365932399998926
S5: AR(2) stable,YW-AR(2),0.9441775716783384
S5: AR(2) stable,YW-AR(2),0.8841826192625049
S5: AR(2) stable,YW-AR(2),0.9403684594825672
S5: AR(2) stable,YW-AR(2),1.0125812568101011
S5: AR(2) stable,YW-AR(2),1.0199997281423274
S5: AR(2) stable,YW-AR(2),0.9889873647184958
S5: AR(2) stable,YW-AR(2),0.9800541081223992
S5: AR(2) stable,YW-AR(2),0.9744866414829466
S5: AR(2) stable,YW-AR(2),0.923408760159908
S5: AR(2) stable,YW-AR(2),1.0123704073109132
S5: AR(2) stable,YW-AR(2),1.0749617800171258
S5: AR(2) stable,YW-AR(2),0.8909854271541388
S5: AR(2) stable,Naive,1.0625709793922147
S5: AR(2) stable,Naive,1.0757784493311913
S5: AR(2) stable,Naive,1.3287946576667842
S5: AR(2) stable,Naive,1.3355784323249333
S5: AR(2) stable,Naive,1.4218634692636836
S5: AR(2) stable,Naive,1.3400279962333699
S5: AR(2) stable,Naive,1.2088739048373254
S5: AR(2) stable,Naive,1.4486104211408224
S5: AR(2) stable,Naive,1.2378119559339809
S5: AR(2) stable,Naive,1.077974560410565
S5: AR(2) stable,Naive,1.2707990379690386
S5: AR(2) stable,Naive,1.2591772335411957
S5: AR(2) stable,Naive,1.364087738847635
S5: AR(2) stable,Naive,1.3023669997887561
S5: AR(2) stable,Naive,1.2443329276122
S5: AR(2) stable,Naive,1.0901232580936504
S5: AR(2) stable,Naive,1.0608105546119142
S5: AR(2) stable,Naive,1.1871122330208241
S5: AR(2) stable,Naive,1.4524394039901423
S5: AR(2) stable,Naive,1.1030127409818937
S6: AR(2) heavy tail,PT-univ,1.4754408077711072
S6: AR(2) heavy tail,PT-univ,1.5584729247514177
S6: AR(2) heavy tail,PT-univ,1.494274113720635
S6: AR(2) heavy tail,PT-univ,1.2129973475745743
S6: AR(2) heavy tail,PT-univ,2.507805901108819
S6: AR(2) heavy tail,PT-univ,2.0262962985457884
S6: AR(2) heavy tail,PT-univ,1.8536107652991844
S6: AR(2) heavy tail,PT-univ,2.018241577944011
S6: AR(2) heavy tail,PT-univ,1.2530049816283952
S6: AR(2) heavy tail,PT-univ,3.3212849249651555
S6: AR(2) heavy tail,PT-univ,1.5278818115958963
S6: AR(2) heavy tail,PT-univ,1.5877433387715176
S6: AR(2) heavy tail,PT-univ,1.3452704835171956
S6: AR(2) heavy tail,PT-univ,1.519810972142884
S6: AR(2) heavy tail,PT-univ,1.8742797370314002
S6: AR(2) heavy tail,PT-univ,1.664152195760247
S6: AR(2) heavy tail,PT-univ,1.4755652614537085
S6: AR(2) heavy tail,PT-univ,1.360395011453941
S6: AR(2) heavy tail,PT-univ,1.4552939617377785
S6: AR(2) heavy tail,PT-univ,2.1144618185817543
S6: AR(2) heavy tail,PT-univ-quad,1.479330577352213
S6: AR(2) heavy tail,PT-univ-quad,1.5633500006032857
S6: AR(2) heavy tail,PT-univ-quad,1.4942922046035063
S6: AR(2) heavy tail,PT-univ-quad,1.2269573261456
S6: AR(2) heavy tail,PT-univ-quad,2.5370861798555278
S6: AR(2) heavy tail,PT-univ-quad,2.0365129569840765
S6: AR(2) heavy tail,PT-univ-quad,1.8570138848336488
S6: AR(2) heavy tail,PT-univ-quad,2.0197329953734493
S6: AR(2) heavy tail,PT-univ-quad,1.2502506669430336
S6: AR(2) heavy tail,PT-univ-quad,3.9312684001525104
S6: AR(2) heavy tail,PT-univ-quad,1.5277865233041379
S6: AR(2) heavy tail,PT-univ-quad,1.5760793118509537
S6: AR(2) heavy tail,PT-univ-quad,1.352251077624563
S6: AR(2) heavy tail,PT-univ-quad,1.5063059000528254
S6: AR(2) heavy tail,PT-univ-quad,1.8520944177663754
S6: AR(2) heavy tail,PT-univ-quad,1.6769707289873734
S6: AR(2) heavy tail,PT-univ-quad,1.5053318658952368
S6: AR(2) heavy tail,PT-univ-quad,1.3578707995765689
S6: AR(2) heavy tail,PT-univ-quad,1.449234479550813
S6: AR(2) heavy tail,PT-univ-quad,2.1288091440052166
S6: AR(2) heavy tail,OLS-AR(1),1.4985405610325266
S6: AR(2) heavy tail,OLS-AR(1),1.57825071061394
S6: AR(2) heavy tail,OLS-AR(1),1.5491178966457761
S6: AR(2) heavy tail,OLS-AR(1),1.2196629641462156
S6: AR(2) heavy tail,OLS-AR(1),2.50113032974297
S6: AR(2) heavy tail,OLS-AR(1),2.0632818288398207
S6: AR(2) heavy tail,OLS-AR(1),1.8910950150704113
S6: AR(2) heavy tail,OLS-AR(1),2.068533403693226
S6: AR(2) heavy tail,OLS-AR(1),1.3070899653387402
S6: AR(2) heavy tail,OLS-AR(1),3.4431313107993096
S6: AR(2) heavy tail,OLS-AR(1),1.560752211907321
S6: AR(2) heavy tail,OLS-AR(1),1.6060066807852957
S6: AR(2) heavy tail,OLS-AR(1),1.4370657931836455
S6: AR(2) heavy tail,OLS-AR(1),1.536762893109648
S6: AR(2) heavy tail,OLS-AR(1),1.969720060888031
S6: AR(2) heavy tail,OLS-AR(1),1.694575678885869
S6: AR(2) heavy tail,OLS-AR(1),1.5442483291662377
S6: AR(2) heavy tail,OLS-AR(1),1.3591630807463078
S6: AR(2) heavy tail,OLS-AR(1),1.485203758405036
S6: AR(2) heavy tail,OLS-AR(1),2.134940910063235
S6: AR(2) heavy tail,OLS-AR(2),1.475440807771107
S6: AR(2) heavy tail,OLS-AR(2),1.5584729247514177
S6: AR(2) heavy tail,OLS-AR(2),1.494274113720635
S6: AR(2) heavy tail,OLS-AR(2),1.2129973475745746
S6: AR(2) heavy tail,OLS-AR(2),2.507805901108819
S6: AR(2) heavy tail,OLS-AR(2),2.0262962985457884
S6: AR(2) heavy tail,OLS-AR(2),1.8536107652991844
S6: AR(2) heavy tail,OLS-AR(2),2.018241577944011
S6: AR(2) heavy tail,OLS-AR(2),1.253004981628395
S6: AR(2) heavy tail,OLS-AR(2),3.3212849249651555
S6: AR(2) heavy tail,OLS-AR(2),1.5278818115958963
S6: AR(2) heavy tail,OLS-AR(2),1.5877433387715176
S6: AR(2) heavy tail,OLS-AR(2),1.3452704835171954
S6: AR(2) heavy tail,OLS-AR(2),1.5198109721428839
S6: AR(2) heavy tail,OLS-AR(2),1.8742797370314002
S6: AR(2) heavy tail,OLS-AR(2),1.664152195760247
S6: AR(2) heavy tail,OLS-AR(2),1.4755652614537085
S6: AR(2) heavy tail,OLS-AR(2),1.360395011453941
S6: AR(2) heavy tail,OLS-AR(2),1.4552939617377785
S6: AR(2) heavy tail,OLS-AR(2),2.1144618185817543
S6: AR(2) heavy tail,YW-AR(2),1.4744462812455688
S6: AR(2) heavy tail,YW-AR(2),1.5574311247724715
S6: AR(2) heavy tail,YW-AR(2),1.491669698673863
S6: AR(2) heavy tail,YW-AR(2),1.2133466609444066
S6: AR(2) heavy tail,YW-AR(2),2.5106922577264803
S6: AR(2) heavy tail,YW-AR(2),2.0353986999987272
S6: AR(2) heavy tail,YW-AR(2),1.8545266907488196
S6: AR(2) heavy tail,YW-AR(2),2.0162571460926504
S6: AR(2) heavy tail,YW-AR(2),1.2524800180334688
S6: AR(2) heavy tail,YW-AR(2),3.519740851097199
S6: AR(2) heavy tail,YW-AR(2),1.528061081182653
S6: AR(2) heavy tail,YW-AR(2),1.588676570746983
S6: AR(2) heavy tail,YW-AR(2),1.3444970296976269
S6: AR(2) heavy tail,YW-AR(2),1.5216181600247483
S6: AR(2) heavy tail,YW-AR(2),1.8781645716314967
S6: AR(2) heavy tail,YW-AR(2),1.6643760573549309
S6: AR(2) heavy tail,YW-AR(2),1.4753772583422757
S6: AR(2) heavy tail,YW-AR(2),1.359098109969016
S6: AR(2) heavy tail,YW-AR(2),1.4544022299602974
S6: AR(2) heavy tail,YW-AR(2),2.117944104812121
S6: AR(2) heavy tail,Naive,1.710713124175411
S6: AR(2) heavy tail,Naive,1.7431589435418922
S6: AR(2) heavy tail,Naive,1.78777715598348
S6: AR(2) heavy tail,Naive,1.3885355490996123
S6: AR(2) heavy tail,Naive,2.8321791147922752
S6: AR(2) heavy tail,Naive,2.3310054226267907
S6: AR(2) heavy tail,Naive,2.139233293870896
S6: AR(2) heavy tail,Naive,2.3110186142789635
S6: AR(2) heavy tail,Naive,1.4618718485201445
S6: AR(2) heavy tail,Naive,3.863688160658726
S6: AR(2) heavy tail,Naive,1.7965938779433928
S6: AR(2) heavy tail,Naive,1.7650410347630416
S6: AR(2) heavy tail,Naive,1.6106205984434694
S6: AR(2) heavy tail,Naive,1.6852513897057533
S6: AR(2) heavy tail,Naive,2.1844349497350954
S6: AR(2) heavy tail,Naive,1.9348668973852892
S6: AR(2) heavy tail,Naive,1.7521705865843866
S6: AR(2) heavy tail,Naive,1.5334346138294943
S6: AR(2) heavy tail,Naive,1.6310769537882912
S6: AR(2) heavy tail,Naive,2.4355362563216016
S7: Struct break,PT-univ,1.1628465940443484
S7: Struct break,PT-univ,1.1498004200653968
S7: Struct break,PT-univ,1.074381219743721
S7: Struct break,PT-univ,1.0952729329184392
S7: Struct break,PT-univ,1.089228332143935
S7: Struct break,PT-univ,1.0045437905249925
S7: Struct break,PT-univ,0.9545246281900275
S7: Struct break,PT-univ,1.1229317562563765
S7: Struct break,PT-univ,1.088856345044477
S7: Struct break,PT-univ,1.0390981747122388
S7: Struct break,PT-univ,1.0513376240041374
S7: Struct break,PT-univ,0.966579721353844
S7: Struct break,PT-univ,1.1497298791965844
S7: Struct break,PT-univ,1.0554982714189522
S7: Struct break,PT-univ,0.9464788596247277
S7: Struct break,PT-univ,1.0329782382420716
S7: Struct break,PT-univ,1.0481939103646167
S7: Struct break,PT-univ,1.1243014978729449
S7: Struct break,PT-univ,1.0536450871536773
S7: Struct break,PT-univ,1.0941350764478304
S7: Struct break,PT-univ-quad,1.1835963428286422
S7: Struct break,PT-univ-quad,1.1546606521970837
S7: Struct break,PT-univ-quad,1.0824702028057898
S7: Struct break,PT-univ-quad,1.1760804359907764
S7: Struct break,PT-univ-quad,1.0907549642354073
S7: Struct break,PT-univ-quad,1.023795479054275
S7: Struct break,PT-univ-quad,1.0002046584974573
S7: Struct break,PT-univ-quad,1.1330079449772956
S7: Struct break,PT-univ-quad,1.101631189163826
S7: Struct break,PT-univ-quad,1.0556457405548396
S7: Struct break,PT-univ-quad,1.0721187728013157
S7: Struct break,PT-univ-quad,0.9716927850474825
S7: Struct break,PT-univ-quad,1.1592586110459946
S7: Struct break,PT-univ-quad,1.051801270328316
S7: Struct break,PT-univ-quad,0.9715382315121744
S7: Struct break,PT-univ-quad,1.0389684127090641
S7: Struct break,PT-univ-quad,1.0314720076258417
S7: Struct break,PT-univ-quad,1.1355465829832319
S7: Struct break,PT-univ-quad,1.0788298827182452
S7: Struct break,PT-univ-quad,1.0696268952819754
S7: Struct break,OLS-AR(1),1.147789386226276
S7: Struct break,OLS-AR(1),1.1496098199169573
S7: Struct break,OLS-AR(1),1.0782378883122175
S7: Struct break,OLS-AR(1),1.136298487958411
S7: Struct break,OLS-AR(1),1.073943735786706
S7: Struct break,OLS-AR(1),1.0024613575480579
S7: Struct break,OLS-AR(1),0.965685295795458
S7: Struct break,OLS-AR(1),1.1140227007855037
S7: Struct break,OLS-AR(1),1.0578609578287594
S7: Struct break,OLS-AR(1),1.0627019041919774
S7: Struct break,OLS-AR(1),1.0479270095456215
S7: Struct break,OLS-AR(1),0.9718029400189252
S7: Struct break,OLS-AR(1),1.1553561636645209
S7: Struct break,OLS-AR(1),1.0335662975032767
S7: Struct break,OLS-AR(1),0.9849926548622108
S7: Struct break,OLS-AR(1),1.0181348153391379
S7: Struct break,OLS-AR(1),0.995991524855495
S7: Struct break,OLS-AR(1),1.1256559470028267
S7: Struct break,OLS-AR(1),1.0654556757417175
S7: Struct break,OLS-AR(1),1.051231646412098
S7: Struct break,OLS-AR(2),1.1628465940443486
S7: Struct break,OLS-AR(2),1.149800420065397
S7: Struct break,OLS-AR(2),1.0743812197437208
S7: Struct break,OLS-AR(2),1.0952729329184394
S7: Struct break,OLS-AR(2),1.089228332143935
S7: Struct break,OLS-AR(2),1.0045437905249925
S7: Struct break,OLS-AR(2),0.954524628190027
S7: Struct break,OLS-AR(2),1.1229317562563765
S7: Struct break,OLS-AR(2),1.0888563450444773
S7: Struct break,OLS-AR(2),1.0390981747122388
S7: Struct break,OLS-AR(2),1.0513376240041374
S7: Struct break,OLS-AR(2),0.9665797213538442
S7: Struct break,OLS-AR(2),1.1497298791965842
S7: Struct break,OLS-AR(2),1.055498271418952
S7: Struct break,OLS-AR(2),0.9464788596247276
S7: Struct break,OLS-AR(2),1.0329782382420718
S7: Struct break,OLS-AR(2),1.0481939103646167
S7: Struct break,OLS-AR(2),1.1243014978729449
S7: Struct break,OLS-AR(2),1.0536450871536773
S7: Struct break,OLS-AR(2),1.0941350764478306
S7: Struct break,YW-AR(2),1.177816710589378
S7: Struct break,YW-AR(2),1.1671843287886745
S7: Struct break,YW-AR(2),1.1055320381187825
S7: Struct break,YW-AR(2),1.1230646152104495
S7: Struct break,YW-AR(2),1.1019209873908857
S7: Struct break,YW-AR(2),1.036244672599695
S7: Struct break,YW-AR(2),0.9884097817287807
S7: Struct break,YW-AR(2),1.1469279472140854
S7: Struct break,YW-AR(2),1.0951162117603028
S7: Struct break,YW-AR(2),1.0537311444732727
S7: Struct break,YW-AR(2),1.068070548871365
S7: Struct break,YW-AR(2),0.9772687985118339
S7: Struct break,YW-AR(2),1.170885767790141
S7: Struct break,YW-AR(2),1.0976416879147093
S7: Struct break,YW-AR(2),1.0132323254207425
S7: Struct break,YW-AR(2),1.0679222876784171
S7: Struct break,YW-AR(2),1.0704043004200303
S7: Struct break,YW-AR(2),1.1272207445799416
S7: Struct break,YW-AR(2),1.0728693124677349
S7: Struct break,YW-AR(2),1.1182462811207268
S7: Struct break,Naive,1.1509181766161685
S7: Struct break,Naive,1.1411689045114068
S7: Struct break,Naive,1.0590044398850842
S7: Struct break,Naive,1.1305822218304304
S7: Struct break,Naive,1.075835792335693
S7: Struct break,Naive,0.9872295029130643
S7: Struct break,Naive,0.9515536427312749
S7: Struct break,Naive,1.1010484258579498
S7: Struct break,Naive,1.0648486681565243
S7: Struct break,Naive,1.0550785595621464
S7: Struct break,Naive,1.0412072736578712
S7: Struct break,Naive,0.9738224710888146
S7: Struct break,Naive,1.1515471707441602
S7: Struct break,Naive,1.0101897266459385
S7: Struct break,Naive,0.9365348809118088
S7: Struct break,Naive,1.0019613422593434
S7: Struct break,Naive,0.9806020477811699
S7: Struct break,Naive,1.1338514853715609
S7: Struct break,Naive,1.06292605362042
S7: Struct break,Naive,1.0308949917675654
S8: GARCH-like,PT-univ,0.5900112241854418
S8: GARCH-like,PT-univ,0.57499927226376
S8: GARCH-like,PT-univ,0.8411486053344676
S8: GARCH-like,PT-univ,0.6815958115665883
S8: GARCH-like,PT-univ,0.7321701000149028
S8: GARCH-like,PT-univ,0.9467688533515971
S8: GARCH-like,PT-univ,0.7211880781263967
S8: GARCH-like,PT-univ,1.2807990184408098
S8: GARCH-like,PT-univ,0.6529571711073384
S8: GARCH-like,PT-univ,1.2608106764867764
S8: GARCH-like,PT-univ,0.542133016253401
S8: GARCH-like,PT-univ,0.7424877507464693
S8: GARCH-like,PT-univ,1.1878953293174859
S8: GARCH-like,PT-univ,0.6564144780968282
S8: GARCH-like,PT-univ,0.7300534020849578
S8: GARCH-like,PT-univ,0.6042445460287099
S8: GARCH-like,PT-univ,0.8992980626496551
S8: GARCH-like,PT-univ,0.7464952584632556
S8: GARCH-like,PT-univ,0.7685254244393132
S8: GARCH-like,PT-univ,0.7227834561298072
S8: GARCH-like,PT-univ-quad,0.6054806108751636
S8: GARCH-like,PT-univ-quad,0.570743284816652
S8: GARCH-like,PT-univ-quad,0.8615146050675273
S8: GARCH-like,PT-univ-quad,0.6844404128741697
S8: GARCH-like,PT-univ-quad,0.741478715579825
S8: GARCH-like,PT-univ-quad,0.9772761249547224
S8: GARCH-like,PT-univ-quad,0.7128634570288797
S8: GARCH-like,PT-univ-quad,1.4113474069362024
S8: GARCH-like,PT-univ-quad,0.6565912815346199
S8: GARCH-like,PT-univ-quad,1.3890710214933053
S8: GARCH-like,PT-univ-quad,0.5563294663379758
S8: GARCH-like,PT-univ-quad,0.7487091217328223
S8: GARCH-like,PT-univ-quad,1.6274104424360418
S8: GARCH-like,PT-univ-quad,0.6724653636110286
S8: GARCH-like,PT-univ-quad,0.7445840914041728
S8: GARCH-like,PT-univ-quad,0.6075480095277822
S8: GARCH-like,PT-univ-quad,0.9063932680370625
S8: GARCH-like,PT-univ-quad,0.7502037867191443
S8: GARCH-like,PT-univ-quad,0.7618199623368155
S8: GARCH-like,PT-univ-quad,0.727399993619473
S8: GARCH-like,OLS-AR(1),0.5895426652453905
S8: GARCH-like,OLS-AR(1),0.5733111010174711
S8: GARCH-like,OLS-AR(1),0.8411973477634298
S8: GARCH-like,OLS-AR(1),0.6814285502245816
S8: GARCH-like,OLS-AR(1),0.7290889985358133
S8: GARCH-like,OLS-AR(1),0.9441133511543776
S8: GARCH-like,OLS-AR(1),0.7144432745070214
S8: GARCH-like,OLS-AR(1),1.2649630429397662
S8: GARCH-like,OLS-AR(1),0.6498886323924691
S8: GARCH-like,OLS-AR(1),1.2513145142026731
S8: GARCH-like,OLS-AR(1),0.5382614287837222
S8: GARCH-like,OLS-AR(1),0.7415988733037643
S8: GARCH-like,OLS-AR(1),1.184452354999859
S8: GARCH-like,OLS-AR(1),0.6561991185662269
S8: GARCH-like,OLS-AR(1),0.7317390132394598
S8: GARCH-like,OLS-AR(1),0.6087684555217497
S8: GARCH-like,OLS-AR(1),0.8991881663627008
S8: GARCH-like,OLS-AR(1),0.7375845359764859
S8: GARCH-like,OLS-AR(1),0.7668466475044897
S8: GARCH-like,OLS-AR(1),0.719985680570734
S8: GARCH-like,OLS-AR(2),0.5900112241854418
S8: GARCH-like,OLS-AR(2),0.57499927226376
S8: GARCH-like,OLS-AR(2),0.8411486053344676
S8: GARCH-like,OLS-AR(2),0.6815958115665884
S8: GARCH-like,OLS-AR(2),0.7321701000149028
S8: GARCH-like,OLS-AR(2),0.9467688533515971
S8: GARCH-like,OLS-AR(2),0.7211880781263968
S8: GARCH-like,OLS-AR(2),1.2807990184408098
S8: GARCH-like,OLS-AR(2),0.6529571711073384
S8: GARCH-like,OLS-AR(2),1.2608106764867766
S8: GARCH-like,OLS-AR(2),0.542133016253401
S8: GARCH-like,OLS-AR(2),0.7424877507464693
S8: GARCH-like,OLS-AR(2),1.1878953293174859
S8: GARCH-like,OLS-AR(2),0.6564144780968282
S8: GARCH-like,OLS-AR(2),0.7300534020849578
S8: GARCH-like,OLS-AR(2),0.60424454602871
S8: GARCH-like,OLS-AR(2),0.8992980626496551
S8: GARCH-like,OLS-AR(2),0.7464952584632556
S8: GARCH-like,OLS-AR(2),0.7685254244393132
S8: GARCH-like,OLS-AR(2),0.7227834561298072
S8: GARCH-like,YW-AR(2),0.590254431475464
S8: GARCH-like,YW-AR(2),0.5742902443494714
S8: GARCH-like,YW-AR(2),0.8418930210882123
S8: GARCH-like,YW-AR(2),0.6823943962209631
S8: GARCH-like,YW-AR(2),0.7308111289958532
S8: GARCH-like,YW-AR(2),0.946558576667445
S8: GARCH-like,YW-AR(2),0.7186703402520508
S8: GARCH-like,YW-AR(2),1.2754304557870517
S8: GARCH-like,YW-AR(2),0.6519874078596529
S8: GARCH-like,YW-AR(2),1.252413943510172
S8: GARCH-like,YW-AR(2),0.5420337781997674
S8: GARCH-like,YW-AR(2),0.7405725227300437
S8: GARCH-like,YW-AR(2),1.1735062490224988
S8: GARCH-like,YW-AR(2),0.6565689197301171
S8: GARCH-like,YW-AR(2),0.7311873994366971
S8: GARCH-like,YW-AR(2),0.6037029802959996
S8: GARCH-like,YW-AR(2),0.9077276409411891
S8: GARCH-like,YW-AR(2),0.7473547763745466
S8: GARCH-like,YW-AR(2),0.7674019243867888
S8: GARCH-like,YW-AR(2),0.7231230489061554
S8: GARCH-like,Naive,0.6800480089670237
S8: GARCH-like,Naive,0.6517620646358355
S8: GARCH-like,Naive,0.9477058158595093
S8: GARCH-like,Naive,0.802775649476125
S8: GARCH-like,Naive,0.8528637427404089
S8: GARCH-like,Naive,1.0725954397260151
S8: GARCH-like,Naive,0.8269250286589541
S8: GARCH-like,Naive,1.546192443286916
S8: GARCH-like,Naive,0.77267543189289
S8: GARCH-like,Naive,1.5417666941456751
S8: GARCH-like,Naive,0.6441626515636598
S8: GARCH-like,Naive,0.9031686519458734
